AIRLINE_ID,CARRIER_NAME,ORIGIN_CITY_NAME,DEST_CITY_NAME,PASSENGERS
19393,Southwest Airlines Co.,"Abilene, TX","Midland/Odessa, TX",1
19393,Southwest Airlines Co.,"Akron, OH","Albuquerque, NM",3
19393,Southwest Airlines Co.,"Akron, OH","Atlanta, GA",12
19393,Southwest Airlines Co.,"Akron, OH","Austin, TX",1
19393,Southwest Airlines Co.,"Akron, OH","Baltimore, MD",2
19393,Southwest Airlines Co.,"Akron, OH","Chicago, IL",1
19393,Southwest Airlines Co.,"Akron, OH","Dallas, TX",5
19393,Southwest Airlines Co.,"Akron, OH","Denver, CO",5
19393,Southwest Airlines Co.,"Akron, OH","El Paso, TX",3
19393,Southwest Airlines Co.,"Akron, OH","Fort Lauderdale, FL",3
19393,Southwest Airlines Co.,"Akron, OH","Fort Myers, FL",8
19393,Southwest Airlines Co.,"Akron, OH","Greer, SC",1
19393,Southwest Airlines Co.,"Akron, OH","Houston, TX",4
19393,Southwest Airlines Co.,"Akron, OH","Jacksonville, FL",4
19393,Southwest Airlines Co.,"Akron, OH","Las Vegas, NV",9
19393,Southwest Airlines Co.,"Akron, OH","Los Angeles, CA",8
19393,Southwest Airlines Co.,"Akron, OH","Lubbock, TX",2
19393,Southwest Airlines Co.,"Akron, OH","Nashville, TN",2
19393,Southwest Airlines Co.,"Akron, OH","New Orleans, LA",6
19393,Southwest Airlines Co.,"Akron, OH","New York, NY",3
19393,Southwest Airlines Co.,"Akron, OH","Orlando, FL",12
19393,Southwest Airlines Co.,"Akron, OH","Philadelphia, PA",4
19393,Southwest Airlines Co.,"Akron, OH","Phoenix, AZ",3
19393,Southwest Airlines Co.,"Akron, OH","Raleigh/Durham, NC",3
19393,Southwest Airlines Co.,"Akron, OH","Reno, NV",6
19393,Southwest Airlines Co.,"Akron, OH","San Antonio, TX",3
19393,Southwest Airlines Co.,"Akron, OH","San Diego, CA",3
19393,Southwest Airlines Co.,"Akron, OH","San Juan, PR",2
19393,Southwest Airlines Co.,"Akron, OH","St. Louis, MO",2
19393,Southwest Airlines Co.,"Akron, OH","Tampa, FL",6
19393,Southwest Airlines Co.,"Akron, OH","Washington, DC",5
19393,Southwest Airlines Co.,"Akron, OH","West Palm Beach/Palm Beach, FL",3
19393,Southwest Airlines Co.,"Albany, NY","Albuquerque, NM",3
19393,Southwest Airlines Co.,"Albany, NY","Atlanta, GA",11
19393,Southwest Airlines Co.,"Albany, NY","Austin, TX",9
19393,Southwest Airlines Co.,"Albany, NY","Baltimore, MD",12
19393,Southwest Airlines Co.,"Albany, NY","Birmingham, AL",6
19393,Southwest Airlines Co.,"Albany, NY","Boise, ID",1
19393,Southwest Airlines Co.,"Albany, NY","Charleston, SC",3
19393,Southwest Airlines Co.,"Albany, NY","Charlotte, NC",3
19393,Southwest Airlines Co.,"Albany, NY","Chicago, IL",12
19393,Southwest Airlines Co.,"Albany, NY","Cleveland, OH",2
19393,Southwest Airlines Co.,"Albany, NY","Columbus, OH",5
19393,Southwest Airlines Co.,"Albany, NY","Dallas, TX",10
19393,Southwest Airlines Co.,"Albany, NY","Denver, CO",9
19393,Southwest Airlines Co.,"Albany, NY","El Paso, TX",3
19393,Southwest Airlines Co.,"Albany, NY","Fort Lauderdale, FL",12
19393,Southwest Airlines Co.,"Albany, NY","Fort Myers, FL",6
19393,Southwest Airlines Co.,"Albany, NY","Houston, TX",8
19393,Southwest Airlines Co.,"Albany, NY","Islip, NY",3
19393,Southwest Airlines Co.,"Albany, NY","Jacksonville, FL",4
19393,Southwest Airlines Co.,"Albany, NY","Kansas City, MO",3
19393,Southwest Airlines Co.,"Albany, NY","Las Vegas, NV",12
19393,Southwest Airlines Co.,"Albany, NY","Little Rock, AR",2
19393,Southwest Airlines Co.,"Albany, NY","Los Angeles, CA",2
19393,Southwest Airlines Co.,"Albany, NY","Louisville, KY",7
19393,Southwest Airlines Co.,"Albany, NY","Milwaukee, WI",1
19393,Southwest Airlines Co.,"Albany, NY","Minneapolis, MN",2
19393,Southwest Airlines Co.,"Albany, NY","Nashville, TN",10
19393,Southwest Airlines Co.,"Albany, NY","New Orleans, LA",7
19393,Southwest Airlines Co.,"Albany, NY","Oakland, CA",5
19393,Southwest Airlines Co.,"Albany, NY","Oklahoma City, OK",2
19393,Southwest Airlines Co.,"Albany, NY","Orlando, FL",12
19393,Southwest Airlines Co.,"Albany, NY","Pensacola, FL",1
19393,Southwest Airlines Co.,"Albany, NY","Phoenix, AZ",2
19393,Southwest Airlines Co.,"Albany, NY","Pittsburgh, PA",3
19393,Southwest Airlines Co.,"Albany, NY","Portland, OR",1
19393,Southwest Airlines Co.,"Albany, NY","Raleigh/Durham, NC",3
19393,Southwest Airlines Co.,"Albany, NY","Reno, NV",6
19393,Southwest Airlines Co.,"Albany, NY","Rochester, NY",1
19393,Southwest Airlines Co.,"Albany, NY","Sacramento, CA",2
19393,Southwest Airlines Co.,"Albany, NY","Salt Lake City, UT",4
19393,Southwest Airlines Co.,"Albany, NY","San Antonio, TX",6
19393,Southwest Airlines Co.,"Albany, NY","San Diego, CA",9
19393,Southwest Airlines Co.,"Albany, NY","San Francisco, CA",3
19393,Southwest Airlines Co.,"Albany, NY","San Jose, CA",2
19393,Southwest Airlines Co.,"Albany, NY","San Juan, PR",10
19393,Southwest Airlines Co.,"Albany, NY","Seattle, WA",3
19393,Southwest Airlines Co.,"Albany, NY","St. Louis, MO",9
19393,Southwest Airlines Co.,"Albany, NY","Tampa, FL",12
19393,Southwest Airlines Co.,"Albany, NY","Tucson, AZ",3
19393,Southwest Airlines Co.,"Albany, NY","West Palm Beach/Palm Beach, FL",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Albany, NY",4
19393,Southwest Airlines Co.,"Albuquerque, NM","Amarillo, TX",3
19393,Southwest Airlines Co.,"Albuquerque, NM","Atlanta, GA",11
19393,Southwest Airlines Co.,"Albuquerque, NM","Austin, TX",9
19393,Southwest Airlines Co.,"Albuquerque, NM","Baltimore, MD",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Birmingham, AL",8
19393,Southwest Airlines Co.,"Albuquerque, NM","Boise, ID",6
19393,Southwest Airlines Co.,"Albuquerque, NM","Boston, MA",7
19393,Southwest Airlines Co.,"Albuquerque, NM","Buffalo, NY",8
19393,Southwest Airlines Co.,"Albuquerque, NM","Burbank, CA",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Charleston, SC",4
19393,Southwest Airlines Co.,"Albuquerque, NM","Charlotte, NC",7
19393,Southwest Airlines Co.,"Albuquerque, NM","Chicago, IL",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Cleveland, OH",4
19393,Southwest Airlines Co.,"Albuquerque, NM","Columbus, OH",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Corpus Christi, TX",4
19393,Southwest Airlines Co.,"Albuquerque, NM","Dallas, TX",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Dayton, OH",1
19393,Southwest Airlines Co.,"Albuquerque, NM","Denver, CO",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Des Moines, IA",1
19393,Southwest Airlines Co.,"Albuquerque, NM","Detroit, MI",6
19393,Southwest Airlines Co.,"Albuquerque, NM","El Paso, TX",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Flint, MI",2
19393,Southwest Airlines Co.,"Albuquerque, NM","Fort Lauderdale, FL",6
19393,Southwest Airlines Co.,"Albuquerque, NM","Fort Myers, FL",2
19393,Southwest Airlines Co.,"Albuquerque, NM","Grand Rapids, MI",2
19393,Southwest Airlines Co.,"Albuquerque, NM","Harlingen/San Benito, TX",1
19393,Southwest Airlines Co.,"Albuquerque, NM","Hartford, CT",2
19393,Southwest Airlines Co.,"Albuquerque, NM","Houston, TX",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Indianapolis, IN",6
19393,Southwest Airlines Co.,"Albuquerque, NM","Islip, NY",1
19393,Southwest Airlines Co.,"Albuquerque, NM","Jacksonville, FL",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Kansas City, MO",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Las Vegas, NV",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Little Rock, AR",1
19393,Southwest Airlines Co.,"Albuquerque, NM","Long Beach, CA",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Los Angeles, CA",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Louisville, KY",6
19393,Southwest Airlines Co.,"Albuquerque, NM","Manchester, NH",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Memphis, TN",4
19393,Southwest Airlines Co.,"Albuquerque, NM","Midland/Odessa, TX",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Milwaukee, WI",3
19393,Southwest Airlines Co.,"Albuquerque, NM","Minneapolis, MN",10
19393,Southwest Airlines Co.,"Albuquerque, NM","Nashville, TN",6
19393,Southwest Airlines Co.,"Albuquerque, NM","New Orleans, LA",9
19393,Southwest Airlines Co.,"Albuquerque, NM","New York, NY",4
19393,Southwest Airlines Co.,"Albuquerque, NM","Newark, NJ",7
19393,Southwest Airlines Co.,"Albuquerque, NM","Norfolk, VA",4
19393,Southwest Airlines Co.,"Albuquerque, NM","Oakland, CA",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Oklahoma City, OK",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Omaha, NE",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Ontario, CA",9
19393,Southwest Airlines Co.,"Albuquerque, NM","Orlando, FL",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Panama City, FL",6
19393,Southwest Airlines Co.,"Albuquerque, NM","Pensacola, FL",1
19393,Southwest Airlines Co.,"Albuquerque, NM","Philadelphia, PA",7
19393,Southwest Airlines Co.,"Albuquerque, NM","Phoenix, AZ",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Pittsburgh, PA",4
19393,Southwest Airlines Co.,"Albuquerque, NM","Portland, OR",12
19393,Southwest Airlines Co.,"Albuquerque, NM","Providence, RI",5
19393,Southwest Airlines Co.,"Albuquerque, NM","Raleigh/Durham, NC",8
19393,Southwest Airlines Co.,"Albuquerque, NM","Reno, NV",10
19393,Southwest Airlines Co.,"Albuquerque, NM","Sacramento, CA",10
19393,Southwest Airlines Co.,"Albuquerque, NM","Salt Lake City, UT",9
19393,Southwest Airlines Co.,"Albuquerque, NM","San Antonio, TX",12
19393,Southwest Airlines Co.,"Albuquerque, NM","San Diego, CA",12
19393,Southwest Airlines Co.,"Albuquerque, NM","San Francisco, CA",9
19393,Southwest Airlines Co.,"Albuquerque, NM","San Jose, CA",12
19393,Southwest Airlines Co.,"Albuquerque, NM","San Juan, PR",2
19393,Southwest Airlines Co.,"Albuquerque, NM","Santa Ana, CA",11
19393,Southwest Airlines Co.,"Albuquerque, NM","Seattle, WA",11
19393,Southwest Airlines Co.,"Albuquerque, NM","Spokane, WA",11
19393,Southwest Airlines Co.,"Albuquerque, NM","St. Louis, MO",7
19393,Southwest Airlines Co.,"Albuquerque, NM","Tampa, FL",8
19393,Southwest Airlines Co.,"Albuquerque, NM","Tucson, AZ",2
19393,Southwest Airlines Co.,"Albuquerque, NM","Tulsa, OK",6
19393,Southwest Airlines Co.,"Albuquerque, NM","Washington, DC",15
19393,Southwest Airlines Co.,"Albuquerque, NM","West Palm Beach/Palm Beach, FL",2
19393,Southwest Airlines Co.,"Albuquerque, NM","Wichita, KS",6
19393,Southwest Airlines Co.,"Amarillo, TX","Albany, NY",2
19393,Southwest Airlines Co.,"Amarillo, TX","Albuquerque, NM",6
19393,Southwest Airlines Co.,"Amarillo, TX","Atlanta, GA",1
19393,Southwest Airlines Co.,"Amarillo, TX","Austin, TX",8
19393,Southwest Airlines Co.,"Amarillo, TX","Baltimore, MD",2
19393,Southwest Airlines Co.,"Amarillo, TX","Birmingham, AL",1
19393,Southwest Airlines Co.,"Amarillo, TX","Buffalo, NY",1
19393,Southwest Airlines Co.,"Amarillo, TX","Burbank, CA",3
19393,Southwest Airlines Co.,"Amarillo, TX","Chicago, IL",3
19393,Southwest Airlines Co.,"Amarillo, TX","Columbus, OH",2
19393,Southwest Airlines Co.,"Amarillo, TX","Dallas, TX",12
19393,Southwest Airlines Co.,"Amarillo, TX","Denver, CO",7
19393,Southwest Airlines Co.,"Amarillo, TX","El Paso, TX",1
19393,Southwest Airlines Co.,"Amarillo, TX","Harlingen/San Benito, TX",1
19393,Southwest Airlines Co.,"Amarillo, TX","Houston, TX",7
19393,Southwest Airlines Co.,"Amarillo, TX","Kansas City, MO",7
19393,Southwest Airlines Co.,"Amarillo, TX","Las Vegas, NV",12
19393,Southwest Airlines Co.,"Amarillo, TX","Little Rock, AR",3
19393,Southwest Airlines Co.,"Amarillo, TX","Los Angeles, CA",2
19393,Southwest Airlines Co.,"Amarillo, TX","Manchester, NH",1
19393,Southwest Airlines Co.,"Amarillo, TX","Midland/Odessa, TX",4
19393,Southwest Airlines Co.,"Amarillo, TX","Milwaukee, WI",3
19393,Southwest Airlines Co.,"Amarillo, TX","Minneapolis, MN",1
19393,Southwest Airlines Co.,"Amarillo, TX","New Orleans, LA",8
19393,Southwest Airlines Co.,"Amarillo, TX","Oakland, CA",2
19393,Southwest Airlines Co.,"Amarillo, TX","Omaha, NE",4
19393,Southwest Airlines Co.,"Amarillo, TX","Ontario, CA",1
19393,Southwest Airlines Co.,"Amarillo, TX","Orlando, FL",3
19393,Southwest Airlines Co.,"Amarillo, TX","Philadelphia, PA",3
19393,Southwest Airlines Co.,"Amarillo, TX","Phoenix, AZ",2
19393,Southwest Airlines Co.,"Amarillo, TX","Portland, OR",1
19393,Southwest Airlines Co.,"Amarillo, TX","Raleigh/Durham, NC",2
19393,Southwest Airlines Co.,"Amarillo, TX","Sacramento, CA",8
19393,Southwest Airlines Co.,"Amarillo, TX","San Antonio, TX",4
19393,Southwest Airlines Co.,"Amarillo, TX","San Jose, CA",3
19393,Southwest Airlines Co.,"Amarillo, TX","Seattle, WA",2
19393,Southwest Airlines Co.,"Amarillo, TX","St. Louis, MO",1
19393,Southwest Airlines Co.,"Amarillo, TX","Tampa, FL",4
19393,Southwest Airlines Co.,"Amarillo, TX","Tucson, AZ",3
19393,Southwest Airlines Co.,"Amarillo, TX","Tulsa, OK",7
19393,Southwest Airlines Co.,"Atlanta, GA","Akron, OH",12
19393,Southwest Airlines Co.,"Atlanta, GA","Albany, NY",11
19393,Southwest Airlines Co.,"Atlanta, GA","Albuquerque, NM",12
19393,Southwest Airlines Co.,"Atlanta, GA","Atlanta, GA",1
19393,Southwest Airlines Co.,"Atlanta, GA","Austin, TX",12
19393,Southwest Airlines Co.,"Atlanta, GA","Baltimore, MD",12
19393,Southwest Airlines Co.,"Atlanta, GA","Boise, ID",6
19393,Southwest Airlines Co.,"Atlanta, GA","Boston, MA",12
19393,Southwest Airlines Co.,"Atlanta, GA","Buffalo, NY",7
19393,Southwest Airlines Co.,"Atlanta, GA","Burbank, CA",11
19393,Southwest Airlines Co.,"Atlanta, GA","Charlotte, NC",4
19393,Southwest Airlines Co.,"Atlanta, GA","Chicago, IL",12
19393,Southwest Airlines Co.,"Atlanta, GA","Cleveland, OH",11
19393,Southwest Airlines Co.,"Atlanta, GA","Columbus, OH",12
19393,Southwest Airlines Co.,"Atlanta, GA","Corpus Christi, TX",1
19393,Southwest Airlines Co.,"Atlanta, GA","Dallas, TX",12
19393,Southwest Airlines Co.,"Atlanta, GA","Denver, CO",12
19393,Southwest Airlines Co.,"Atlanta, GA","Des Moines, IA",2
19393,Southwest Airlines Co.,"Atlanta, GA","Detroit, MI",12
19393,Southwest Airlines Co.,"Atlanta, GA","El Paso, TX",11
19393,Southwest Airlines Co.,"Atlanta, GA","Flint, MI",6
19393,Southwest Airlines Co.,"Atlanta, GA","Fort Lauderdale, FL",12
19393,Southwest Airlines Co.,"Atlanta, GA","Fort Myers, FL",12
19393,Southwest Airlines Co.,"Atlanta, GA","Grand Rapids, MI",4
19393,Southwest Airlines Co.,"Atlanta, GA","Greer, SC",9
19393,Southwest Airlines Co.,"Atlanta, GA","Harlingen/San Benito, TX",2
19393,Southwest Airlines Co.,"Atlanta, GA","Hartford, CT",7
19393,Southwest Airlines Co.,"Atlanta, GA","Houston, TX",12
19393,Southwest Airlines Co.,"Atlanta, GA","Indianapolis, IN",12
19393,Southwest Airlines Co.,"Atlanta, GA","Islip, NY",12
19393,Southwest Airlines Co.,"Atlanta, GA","Jacksonville, FL",12
19393,Southwest Airlines Co.,"Atlanta, GA","Kansas City, MO",12
19393,Southwest Airlines Co.,"Atlanta, GA","Las Vegas, NV",12
19393,Southwest Airlines Co.,"Atlanta, GA","Little Rock, AR",4
19393,Southwest Airlines Co.,"Atlanta, GA","Los Angeles, CA",12
19393,Southwest Airlines Co.,"Atlanta, GA","Louisville, KY",10
19393,Southwest Airlines Co.,"Atlanta, GA","Lubbock, TX",9
19393,Southwest Airlines Co.,"Atlanta, GA","Manchester, NH",11
19393,Southwest Airlines Co.,"Atlanta, GA","Memphis, TN",7
19393,Southwest Airlines Co.,"Atlanta, GA","Midland/Odessa, TX",3
19393,Southwest Airlines Co.,"Atlanta, GA","Milwaukee, WI",12
19393,Southwest Airlines Co.,"Atlanta, GA","Minneapolis, MN",12
19393,Southwest Airlines Co.,"Atlanta, GA","Nashville, TN",10
19393,Southwest Airlines Co.,"Atlanta, GA","New Orleans, LA",12
19393,Southwest Airlines Co.,"Atlanta, GA","New York, NY",12
19393,Southwest Airlines Co.,"Atlanta, GA","Newark, NJ",7
19393,Southwest Airlines Co.,"Atlanta, GA","Norfolk, VA",8
19393,Southwest Airlines Co.,"Atlanta, GA","Oakland, CA",12
19393,Southwest Airlines Co.,"Atlanta, GA","Oklahoma City, OK",12
19393,Southwest Airlines Co.,"Atlanta, GA","Omaha, NE",9
19393,Southwest Airlines Co.,"Atlanta, GA","Ontario, CA",6
19393,Southwest Airlines Co.,"Atlanta, GA","Orlando, FL",12
19393,Southwest Airlines Co.,"Atlanta, GA","Philadelphia, PA",12
19393,Southwest Airlines Co.,"Atlanta, GA","Phoenix, AZ",12
19393,Southwest Airlines Co.,"Atlanta, GA","Pittsburgh, PA",12
19393,Southwest Airlines Co.,"Atlanta, GA","Portland, ME",4
19393,Southwest Airlines Co.,"Atlanta, GA","Portland, OR",10
19393,Southwest Airlines Co.,"Atlanta, GA","Providence, RI",12
19393,Southwest Airlines Co.,"Atlanta, GA","Raleigh/Durham, NC",12
19393,Southwest Airlines Co.,"Atlanta, GA","Reno, NV",11
19393,Southwest Airlines Co.,"Atlanta, GA","Richmond, VA",12
19393,Southwest Airlines Co.,"Atlanta, GA","Rochester, NY",6
19393,Southwest Airlines Co.,"Atlanta, GA","Sacramento, CA",10
19393,Southwest Airlines Co.,"Atlanta, GA","Salt Lake City, UT",11
19393,Southwest Airlines Co.,"Atlanta, GA","San Antonio, TX",12
19393,Southwest Airlines Co.,"Atlanta, GA","San Diego, CA",12
19393,Southwest Airlines Co.,"Atlanta, GA","San Francisco, CA",11
19393,Southwest Airlines Co.,"Atlanta, GA","San Jose, CA",10
19393,Southwest Airlines Co.,"Atlanta, GA","San Juan, PR",9
19393,Southwest Airlines Co.,"Atlanta, GA","Santa Ana, CA",11
19393,Southwest Airlines Co.,"Atlanta, GA","Seattle, WA",12
19393,Southwest Airlines Co.,"Atlanta, GA","Spokane, WA",6
19393,Southwest Airlines Co.,"Atlanta, GA","St. Louis, MO",13
19393,Southwest Airlines Co.,"Atlanta, GA","Tampa, FL",12
19393,Southwest Airlines Co.,"Atlanta, GA","Tucson, AZ",7
19393,Southwest Airlines Co.,"Atlanta, GA","Tulsa, OK",7
19393,Southwest Airlines Co.,"Atlanta, GA","Washington, DC",22
19393,Southwest Airlines Co.,"Atlanta, GA","West Palm Beach/Palm Beach, FL",12
19393,Southwest Airlines Co.,"Atlanta, GA","Wichita, KS",2
19393,Southwest Airlines Co.,"Austin, TX","Albany, NY",4
19393,Southwest Airlines Co.,"Austin, TX","Albuquerque, NM",12
19393,Southwest Airlines Co.,"Austin, TX","Amarillo, TX",8
19393,Southwest Airlines Co.,"Austin, TX","Atlanta, GA",12
19393,Southwest Airlines Co.,"Austin, TX","Baltimore, MD",12
19393,Southwest Airlines Co.,"Austin, TX","Birmingham, AL",4
19393,Southwest Airlines Co.,"Austin, TX","Boise, ID",3
19393,Southwest Airlines Co.,"Austin, TX","Boston, MA",12
19393,Southwest Airlines Co.,"Austin, TX","Buffalo, NY",7
19393,Southwest Airlines Co.,"Austin, TX","Burbank, CA",11
19393,Southwest Airlines Co.,"Austin, TX","Charleston, SC",4
19393,Southwest Airlines Co.,"Austin, TX","Charlotte, NC",4
19393,Southwest Airlines Co.,"Austin, TX","Chicago, IL",12
19393,Southwest Airlines Co.,"Austin, TX","Cleveland, OH",10
19393,Southwest Airlines Co.,"Austin, TX","Columbus, OH",12
19393,Southwest Airlines Co.,"Austin, TX","Corpus Christi, TX",5
19393,Southwest Airlines Co.,"Austin, TX","Dallas, TX",12
19393,Southwest Airlines Co.,"Austin, TX","Dayton, OH",2
19393,Southwest Airlines Co.,"Austin, TX","Denver, CO",12
19393,Southwest Airlines Co.,"Austin, TX","Detroit, MI",10
19393,Southwest Airlines Co.,"Austin, TX","El Paso, TX",13
19393,Southwest Airlines Co.,"Austin, TX","Flint, MI",1
19393,Southwest Airlines Co.,"Austin, TX","Fort Lauderdale, FL",12
19393,Southwest Airlines Co.,"Austin, TX","Fort Myers, FL",8
19393,Southwest Airlines Co.,"Austin, TX","Grand Rapids, MI",6
19393,Southwest Airlines Co.,"Austin, TX","Greer, SC",1
19393,Southwest Airlines Co.,"Austin, TX","Harlingen/San Benito, TX",12
19393,Southwest Airlines Co.,"Austin, TX","Hartford, CT",8
19393,Southwest Airlines Co.,"Austin, TX","Houston, TX",12
19393,Southwest Airlines Co.,"Austin, TX","Indianapolis, IN",9
19393,Southwest Airlines Co.,"Austin, TX","Islip, NY",5
19393,Southwest Airlines Co.,"Austin, TX","Jacksonville, FL",2
19393,Southwest Airlines Co.,"Austin, TX","Kansas City, MO",8
19393,Southwest Airlines Co.,"Austin, TX","Las Vegas, NV",12
19393,Southwest Airlines Co.,"Austin, TX","Little Rock, AR",7
19393,Southwest Airlines Co.,"Austin, TX","Los Angeles, CA",12
19393,Southwest Airlines Co.,"Austin, TX","Louisville, KY",10
19393,Southwest Airlines Co.,"Austin, TX","Lubbock, TX",12
19393,Southwest Airlines Co.,"Austin, TX","Manchester, NH",5
19393,Southwest Airlines Co.,"Austin, TX","Manhattan/Ft. Riley, KS",1
19393,Southwest Airlines Co.,"Austin, TX","Memphis, TN",11
19393,Southwest Airlines Co.,"Austin, TX","Midland/Odessa, TX",12
19393,Southwest Airlines Co.,"Austin, TX","Milwaukee, WI",11
19393,Southwest Airlines Co.,"Austin, TX","Minneapolis, MN",9
19393,Southwest Airlines Co.,"Austin, TX","Montgomery, AL",1
19393,Southwest Airlines Co.,"Austin, TX","Nashville, TN",12
19393,Southwest Airlines Co.,"Austin, TX","New Orleans, LA",12
19393,Southwest Airlines Co.,"Austin, TX","New York, NY",12
19393,Southwest Airlines Co.,"Austin, TX","Newark, NJ",12
19393,Southwest Airlines Co.,"Austin, TX","Norfolk, VA",10
19393,Southwest Airlines Co.,"Austin, TX","Oakland, CA",13
19393,Southwest Airlines Co.,"Austin, TX","Oklahoma City, OK",10
19393,Southwest Airlines Co.,"Austin, TX","Omaha, NE",4
19393,Southwest Airlines Co.,"Austin, TX","Ontario, CA",5
19393,Southwest Airlines Co.,"Austin, TX","Orlando, FL",12
19393,Southwest Airlines Co.,"Austin, TX","Panama City, FL",4
19393,Southwest Airlines Co.,"Austin, TX","Pensacola, FL",2
19393,Southwest Airlines Co.,"Austin, TX","Philadelphia, PA",8
19393,Southwest Airlines Co.,"Austin, TX","Phoenix, AZ",12
19393,Southwest Airlines Co.,"Austin, TX","Pittsburgh, PA",11
19393,Southwest Airlines Co.,"Austin, TX","Portland, ME",3
19393,Southwest Airlines Co.,"Austin, TX","Portland, OR",12
19393,Southwest Airlines Co.,"Austin, TX","Providence, RI",3
19393,Southwest Airlines Co.,"Austin, TX","Raleigh/Durham, NC",10
19393,Southwest Airlines Co.,"Austin, TX","Reno, NV",8
19393,Southwest Airlines Co.,"Austin, TX","Richmond, VA",2
19393,Southwest Airlines Co.,"Austin, TX","Rochester, NY",2
19393,Southwest Airlines Co.,"Austin, TX","Sacramento, CA",12
19393,Southwest Airlines Co.,"Austin, TX","Salt Lake City, UT",12
19393,Southwest Airlines Co.,"Austin, TX","San Diego, CA",12
19393,Southwest Airlines Co.,"Austin, TX","San Francisco, CA",12
19393,Southwest Airlines Co.,"Austin, TX","San Jose, CA",12
19393,Southwest Airlines Co.,"Austin, TX","San Juan, PR",4
19393,Southwest Airlines Co.,"Austin, TX","Santa Ana, CA",12
19393,Southwest Airlines Co.,"Austin, TX","Seattle, WA",13
19393,Southwest Airlines Co.,"Austin, TX","Spokane, WA",8
19393,Southwest Airlines Co.,"Austin, TX","St. Louis, MO",12
19393,Southwest Airlines Co.,"Austin, TX","Stillwater, OK",1
19393,Southwest Airlines Co.,"Austin, TX","Tampa, FL",12
19393,Southwest Airlines Co.,"Austin, TX","Topeka, KS",1
19393,Southwest Airlines Co.,"Austin, TX","Tucson, AZ",5
19393,Southwest Airlines Co.,"Austin, TX","Tulsa, OK",4
19393,Southwest Airlines Co.,"Austin, TX","Washington, DC",12
19393,Southwest Airlines Co.,"Austin, TX","West Palm Beach/Palm Beach, FL",2
19393,Southwest Airlines Co.,"Baltimore, MD","Akron, OH",4
19393,Southwest Airlines Co.,"Baltimore, MD","Albany, NY",12
19393,Southwest Airlines Co.,"Baltimore, MD","Albuquerque, NM",12
19393,Southwest Airlines Co.,"Baltimore, MD","Amarillo, TX",2
19393,Southwest Airlines Co.,"Baltimore, MD","Atlanta, GA",12
19393,Southwest Airlines Co.,"Baltimore, MD","Austin, TX",12
19393,Southwest Airlines Co.,"Baltimore, MD","Birmingham, AL",12
19393,Southwest Airlines Co.,"Baltimore, MD","Boise, ID",8
19393,Southwest Airlines Co.,"Baltimore, MD","Boston, MA",15
19393,Southwest Airlines Co.,"Baltimore, MD","Buffalo, NY",12
19393,Southwest Airlines Co.,"Baltimore, MD","Burbank, CA",10
19393,Southwest Airlines Co.,"Baltimore, MD","Charleston, SC",13
19393,Southwest Airlines Co.,"Baltimore, MD","Charlotte, NC",12
19393,Southwest Airlines Co.,"Baltimore, MD","Chicago, IL",12
19393,Southwest Airlines Co.,"Baltimore, MD","Cleveland, OH",13
19393,Southwest Airlines Co.,"Baltimore, MD","Colorado Springs, CO",1
19393,Southwest Airlines Co.,"Baltimore, MD","Columbus, OH",17
19393,Southwest Airlines Co.,"Baltimore, MD","Corpus Christi, TX",5
19393,Southwest Airlines Co.,"Baltimore, MD","Dallas, TX",13
19393,Southwest Airlines Co.,"Baltimore, MD","Dayton, OH",4
19393,Southwest Airlines Co.,"Baltimore, MD","Denver, CO",12
19393,Southwest Airlines Co.,"Baltimore, MD","Des Moines, IA",10
19393,Southwest Airlines Co.,"Baltimore, MD","Detroit, MI",12
19393,Southwest Airlines Co.,"Baltimore, MD","El Paso, TX",11
19393,Southwest Airlines Co.,"Baltimore, MD","Flint, MI",6
19393,Southwest Airlines Co.,"Baltimore, MD","Fort Lauderdale, FL",13
19393,Southwest Airlines Co.,"Baltimore, MD","Fort Myers, FL",12
19393,Southwest Airlines Co.,"Baltimore, MD","Grand Rapids, MI",12
19393,Southwest Airlines Co.,"Baltimore, MD","Greenville, NC",1
19393,Southwest Airlines Co.,"Baltimore, MD","Greer, SC",5
19393,Southwest Airlines Co.,"Baltimore, MD","Harlingen/San Benito, TX",2
